clean_comment,label,comment,rating,source_url,keyword,date
"tính_năng nổi_bật blue_swich , led_rgb đẹp phím bấm sướng , âm_to , kết_nối ổn_định , gọn ( hình_ảnh minh_họa )",2,"Tính năng nổi bật:blue swich, led RGB rất đẹp

Phím bấm rất sướng, âm to, kết nối ổn định, nhỏ gọn (hình ảnh mang tính minh họa)",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-05-26
"chất_lượng sản_phẩm êm , tiếng ổn cskh , xử_lý giải_đáp nói_chung ưng , ủng_hộ cửa_hàng",2,"Chất lượng sản phẩm:rất tốt

Khá là êm, tiếng nghe khá ổn
Cskh tốt, xử lý giải đáp rất tốt
Nói chung là rất ưng ,lần sau sẽ ủng hộ thêm cho shop ạ",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2024-11-13
"chất_lượng sản_phẩm , chuẩn mô_tả , chỉnh chế_độ đèn_nháy , bàn_phím gọn , chịu_khó xài tổ_hợp phím_xíu nhe , bảng tổ_hợp phím kém , cửa_hàng chu_đáo",2,"Chất lượng sản phẩm:tốt, chuẩn

Đúng với mô tả, có chỉnh được nhiều chế độ đèn nháy, bàn phím khá gọn, chịu khó xài tổ hợp phím xíu nhe, có cả bảng tổ hợp phím kém theo, shop chu đáo",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-06-09
"tính_năng nổi_bật bàn_phím nhạy , bấm êm cửa_hàng giao hàng mẫu , màu , đèn_led , phím bấm êm , hi_vọng bền thời_gian",2,"Tính năng nổi bật:bàn phím nhạy, bấm êm

Shop giao hàng đúng mẫu, đúng màu, đèn led sáng đều, phím bấm êm, hi vọng sẽ bền theo thời gian",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-07-11
tính_năng nổi_bật tiếng kêu to chất_lượng sản_phẩm đẹp chất_lượng giá rẻ vcl 200 bàn_phím cơ_xài ngon_vcl phù_hợp nghèo tui ! ! !,2,"Tính năng nổi bật:Tiếng kêu to
Chất lượng sản phẩm:Đẹp chất lượng

Giá rẻ vcl hơn 200 là có bàn phím cơ xài ngon vcl phù hợp với người nghèo như tui !!!",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2024-10-11
"chất_lượng sản_phẩm oke tầm_giá tính_năng nổi_bật kêu sướng tai_switch kêu to , 250 k xứng_đáng giá , cửa_hàng hỗ_trợ nhiệt_tình . vote 5",2,"Chất lượng sản phẩm:oke trong tầm giá
Tính năng nổi bật:kêu sướng tai

Switch kêu to, 250k khá xứng đáng với giá, shop hỗ trợ nhiệt tình. Vote 5 sao💯",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2024-08-01
"tính_năng nổi_bật chế_độ led ( cầu vòng ) chất_lượng sản_phẩm full nhựa phím_ấn êm_tiếng red switch ngon , cửa_hàng tư_vấn trả_lời câu nhiệt , mua cửa_hàng",2,"Tính năng nổi bật:nhiều chế độ led (cầu vòng)
Chất lượng sản phẩm:tốt full nhựa

Phím ấn rất êm tiếng red switch ngon , shop tư vấn trả lời câu hỏi nhiệt , nên mua ở shop này",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-01-13
chất_lượng sản_phẩm tính_năng nổi_bật mode bluetooth đg sốc chì vs 240 k 3 mode kết_nối chất_lượng bàn_phím,2,"Chất lượng sản phẩm:Tốt
Tính năng nổi bật:Có mode Bluetooth

Đg khá sốc vì chì vs 240k đc quả 3 mode kết nối còn chất lượng bàn phím khá tốt",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-02-27
"chất_lượng sản_phẩm 1000000 / 10 tính_năng nổi_bật đèn_led đẹp , có_thể điều_chỉnh độ chê , 10 mn phím đẹp ồn . mua nha mnnnn",2,"Chất lượng sản phẩm:1000000/10
Tính năng nổi bật:đèn led rất đẹp, có thể điều chỉnh độ sáng

Không có gì phải chê, 10 điểm mn ạ phím đẹp ko ồn. Nên mua nha mnnnn",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-10-01
"tính_năng nổi_bật âm_thanh ok , đèn led nhìu chế_độ chất_lượng sản_phẩm ok bàn_phím gọn , đèn_nhìu chế_độ đẹp lắm , âm_thanh cực_kì sướng , kết_nối cổng usb , dây kết_nối",2,"Tính năng nổi bật:âm thanh nghe ok, có đèn led nhìu chế độ
Chất lượng sản phẩm:ok

Bàn phím nhỏ gọn, đèn nhìu chế độ đẹp lắm, âm thanh nghe cực kì sướng, kết nối bằng cổng usb, dây kết nối khá dài",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-c%C6%A1-c%C3%B3-d%C3%A2y-Q82-V9-red-switch-hotswap-3pin-m%E1%BA%A1ch-ng%C6%B0%E1%BB%A3c-nhi%C3%AAuch%E1%BA%BF-%C4%91%E1%BB%99-led-%C4%91a-ch%E1%BB%A9c-n%C4%83ng-ch%C6%A1i-game-l%C3%A0m-vi%E1%BB%87c-v%C4%83n-ph%C3%B2ng-i.495383423.24462090513?extraParams=%7B%22display_model_id%22%3A248165283519%2C%22model_selection_logic%22%3A3%7D&sp_atk=439c476d-1672-40a3-a4e1-12439a2d9f1f&xptdk=439c476d-1672-40a3-a4e1-12439a2d9f1f,bàn phím cơ custom,2025-03-09
