clean_comment,label,comment,rating,source_url,keyword,date
tính_năng nổi_bật ok chất_lượng sản_phẩm mô_tả . chất_lượng ổn tầm tiền . đóng_gói cẩn_thận . giao hàng siêu . 7 !,2,"Tính năng nổi bật:ok
Chất lượng sản phẩm:đúng như mô tả.

Chất lượng khá ổn so với tầm tiền. Đóng gói cẩn thận. Giao hàng siêu nhanh. 
7 sao luôn!",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2024-10-30
chất_lượng sản_phẩm tuyệt_tính_năng nổi_bật ngon tầm giá cửa_hàng làm_ăn cực_kỳ tâm sản_phẩm bọc cực_kỳ cẩn_thận hàng màn_hình đẹp đánh_giá sản_phẩm 10 ngon tầm_giá thời_gian xài ngon chắc_chắn mua cửa_hàng,2,"Chất lượng sản phẩm:quá tuyệt
Tính năng nổi bật:quá ngon với tầm giá

Shop làm ăn cực kỳ có tâm luôn 
Sản phẩm được bọc cực kỳ cẩn thận như hàng mới luôn 
Màn hình nó đẹp hơn tôi nghĩ 
Nếu được thì tôi đánh giá sản phẩm này ở trên mức 10 sao luôn ấy chứ 
Quá ngon với tầm giá này
Nếu một thời gian xài vẫn ngon 
Thì chắc chắn tôi sẽ mua thêm nữa từ shop",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2024-11-08
"tính_năng nổi_bật phim chất_lượng sản_phẩm giao hàng hỏa_tốc . màn_hình đẹp , . bảo_hành 3 , hình_ảnh sâc nét , tư_vấn nhiệt_tình",2,"Tính năng nổi bật:xem phim
Chất lượng sản phẩm:tốt

Giao hàng hỏa tốc. Màn hình đẹp , mới. Bảo hành 3 năm , hình ảnh sâc nét, tư vấn nhiệt tình",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-02-22
chất_lượng sản_phẩm đẹp . màn 100 full hộp tính_năng nổi_bật màn_hình mỏi_mắt so_sánh giá 8 lít tí đòi_hỏi màn triệu,2,"Chất lượng sản phẩm:sáng đẹp.màn mới 100 full hộp
Tính năng nổi bật:màn hình nhìn lâu không mỏi mắt

So sánh với giá hơn 8 lít tí cũng không đòi hỏi như màn vài triệu lên dùng cũng được",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-08-25
"giá_cả hợp_lí , văn_phòng học phù_hợp , mua full thẩm_mĩ cảm_thấy chất_lượng , hài_lòng lựa_chọn , ủng_hộ cửa_hàng lâu_dài .",2,"Giá cả hợp lí,dùng văn phòng hoặc cho con học rất phù hợp,nên mua full vừa thẩm mĩ và cảm thấy chất lượng ok hơn,hài lòng với lựa chọn,sẽ ủng hộ shop lâu dài.",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-01-12
"hàng quảng_cáo , cửa_hàng tư_vấn nhiệt_tình , màn_hình , mua , giá_cả hợp_lý , đánh_giá a cửa_hàng 5",2,"Hàng đúng như quảng cáo, shop tư vấn nhiệt tình, màn hình mới, mọi người nên mua, giá cả hợp lý, đánh giá a cho shop 5 sao",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-06-10
"chất_lượng sản_phẩm tính_năng nổi_bật full hd màn_hình đẹp sắc nét , phù_hợp giá tiền , thời_gian giao hàng",2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:full hd

Màn hình đẹp và sắc nét, phù hợp với giá tiền, thời gian giao hàng rất nhanh",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-03-23
"tính_năng nổi_bật chiếu chất_lượng sản_phẩm ổn giao hàng , đóng_gói cẩn_thận . màn_hình , , điều_chỉnh độ , tạm_thời , mong bền .",2,"Tính năng nổi bật:chiếu
Chất lượng sản phẩm:ổn

Giao hàng nhanh, đóng gói cẩn thận. Màn hình sáng, trong, dễ điều chỉnh độ sáng, tạm thời dùng tốt, mong sẽ bền.",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-08-02
chất_lượng sản_phẩm tính_năng nổi_bật ánh_sáng màn chói sản_phẩm tầm giá tui bao_giở 1 tr tí màn 27 in cong game tập lm streamer nói_chung chê thời_điểm hiện_tại đánh_giá sản_phẩm hiện_tại ưng,2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:ánh sáng màn không bị chói

sp tốt với tầm giá tui chưa bao giở nghĩ là bỏ hơn 1tr tí thôi mà đã có quả màn 27in cong để chơi game với tập lm streamer r nói chung là quá oke ko có gì phải chê ở thời điểm hiện tại về sau sẽ đánh giá lại sp còn hiện tại quá là ưng",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2025-07-04
"màn_hình đẹp 180 hz , cửa_hàng giao hàng , đóng_gói chắc_chắn , tem bảo_hành đầy_đủ kể_cả hộp",2,"Màn hình đẹp 180hz, shop giao hàng nhanh, đóng gói chắc chắn, có tem bảo hành đầy đủ kể cả không hộp",5,https://shopee.vn/M%C3%A0n-H%C3%ACnh-19-20-22-24-27-Inch-Gloway-NPC-Cong-Ph%E1%BA%B3ng-M%E1%BB%9Bi-100-Ch%C3%ADnh-H%C3%A3ng-BH-24-Th%C3%A1ng-i.906649755.18465280142?extraParams=%7B%22display_model_id%22%3A197092928610%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8&xptdk=7c52f610-e9d3-429f-ab7a-16c7b476e6c8,màn hình chuyên đồ hoạ,2024-05-12
