clean_comment,label,comment,rating,source_url,keyword,date
"chất_lượng sản_phẩm . bàn_phím nhẹ , đèn , gõ tiếng ồn , màu xanh trắng siêu_xinh . gõ phím tròn quen phím bàn_phím . vận_chuyển siêu .",2,"Chất lượng sản phẩm:tốt.

Bàn phím nhẹ, có đèn, gõ tiếng k quá ồn, màu xanh trắng siêu xinh. Nhưng gõ phím tròn chưa quen tay và các phím cao hơn những bàn phím thường. Ship siêu nhanh.",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-09-16
"chất_lượng sản_phẩm đèn , đánh êm tính_năng nổi_bật âm_thanh d màu nhạt thế_này ổn đèn trung_tâm bàn_phím đèn phím ( esc , - , , ... ) phím_nhạy , bàn_phím xài ổn , chất_lượng tầm_giá hàng hãng shopee_mall tin_tưởng cửa_hàng d_mong bàn_phím bền",2,"Chất lượng sản phẩm:có đèn, đánh êm
Tính năng nổi bật:âm thanh hay :D

Màu nhạt thế này với mình là ổn
Đèn ở trung tâm bàn phím sáng hơn các đèn ở các phím ngoài cùng (esc, -, +, ...) Nhưng phím nhạy, bàn phím xài ổn, chất lượng tốt so với tầm giá
Vì là hàng chính hãng shopee mall nên mình tin tưởng shop :D mong là bàn phím bền",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-04-07
tính_năng nổi_bật shop nhiệt_tình chất_lượng sản_phẩm 10 xinh lắm nha cửa_hàng nhiệt_tình phải_chăng bàn_phím chuột nhậy dịp ủng_hộ cửa_hàng,2,"Tính năng nổi bật:shop nhiệt tình
Chất lượng sản phẩm:10 điểm

Xinh lắm nha shop rất nhiệt tình Cả phải chăng bàn phím và chuột rất nhậy Có dịp sẽ quay lại ủng hộ shop",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-08-12
"chất_lượng sản_phẩm tính_năng nổi_bật bàn_phím màu passtel xanh nhẹ xinh_nha , phím gõ êm , máy macbook hỗ_trợ chức_năng đèn_led phát pass 140 k ưu_tiên hà_nội vận_chuyển nha m . n . lh zalo 0365,888,329",2,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:tốt

Bàn phím màu passtel xanh nhẹ nhìn rất xinh nha, phím gõ cũng êm nữa, nhưng máy mình là macbook ko hỗ trợ cái chức năng đèn led phát sáng 🥹 Pass lại 140k cho bạn nào cần ạ ☹️ ưu tiên ở Hà nội ship cho dễ nha m.n. Lh mình qua zalo: 0365,888,329",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-06-18
"bàn phím êm_tai , màu xinh , đèn lóa_mắt , bền_lâu ok . giao hàng dự_kiến , đóng_gói chắc_chắn ( hẳn 3 lớp chống shock )",2,"Bàn phím nghe êm tai, màu khá xinh, đèn cũng không bị loá mắt, chưa biết bền lâu hay không nhưng khá ok. Giao hàng nhanh hơn dự kiến, đóng gói chắc chắn (hẳn 3 lớp chống shock)",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-06-07
"bàn phím oke , phím lỗi . lò_xo độ nhẹ . phím tròn , màu phím đèn led đẹp . giao hàng . 2 .",2,"Bàn phím oke, không phím nào bị lỗi. Lò xo đủ độ nhẹ. Phím tròn, màu phím và đèn LED đẹp. Giao hàng rất nhanh. 2 ngày hơn là tới nơi.",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-11-24
"chất_lượng sản_phẩm ok tính_năng nổi_bật ok đóng_gói , giao hàng , bàn_phím ok , nhạy , đánh chữ ... kèm quà thẻ bảo_hành , chu_đáo",2,"Chất lượng sản phẩm:ok
Tính năng nổi bật:ok

Đóng gói tốt, giao hàng nhanh, bàn phím rất ok, nhạy, dễ đánh chữ...
Kèm quà và thẻ bảo hành, rất chu đáo",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-07-21
"mua hàng xong , nhân_viên take_care kĩ_lắmmmmm . mn mua nha , chuột_nhạy lắm đổi màu liên_tục . bàn_phím gõ tai lắm . mua nha",2,"mua hàng xong, nhân viên take care kĩ lắmmmmm . mn nên mua nha , chuột nhạy lắm luôn còn đổi màu liên tục . bàn phím gõ đã tai lắm . nên mua nha",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-09-13
"tính_năng nổi_bật ban phím đẹp , rẻ chất_lượng sản_phẩm hàng sóp_gói kĩ , ưng_í sản_phẩm",2,"Tính năng nổi bật:ban phím đẹp, còn rẻ nữa
Chất lượng sản phẩm:tốt

Hàng đc sóp gói rất kĩ, rất ưng í với sản phẩm 🥰",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-11-17
chất_lượng sản_phẩm cửa_hàng tư_vấn nhiể_tình hỗ_trợ đổi sản_phẩm ưng đổi k600 g1 bàn_phím g1 bấm lắm nha,2,"Chất lượng sản phẩm:tốt

Shop tư vấn nhiể tình hỗ trợ đổi sản phẩm khác nếu ko ưng
Mình đổi từ K600 lên G1 đó
Bàn phím g1 bấm thích lắm nha",5,https://shopee.vn/B%C3%A0n-ph%C3%ADm-m%C3%A1y-t%C3%ADnh-gaming-SIDOTECH-K600-c%C3%B3-d%C3%A2y-full-size-ph%C3%ADm-gi%E1%BA%A3-c%C6%A1-n%C3%BAt-tr%C3%B2n-LED-RGB-ph%C3%B9-h%E1%BB%A3p-d%C3%A2n-v%C4%83n-ph%C3%B2ng-v%C3%A0-game-th%E1%BB%A7-i.268182642.16589960498?extraParams=%7B%22display_model_id%22%3A214233505843%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b985fbf-d49d-475c-ab18-f16f39a17891&xptdk=4b985fbf-d49d-475c-ab18-f16f39a17891,bàn phím cơ giá rẻ,2023-07-24
